transaction_id,member_id,isbn,checkout_date,return_date,branch_id
TXN004036,M54517,978-1-152-63840-2,2024-09-08,2024-09-29,BR012
TXN004037,,978-0-490-35213-1,2026-03-28,2026-04-15,BR001
TXN004038,M39419,978-0-11-212590-7,02/14/2025,2025-02-17,BR002
TXN004039,M33170,978-0-428-75721-2,2024-07-02,2024-07-05,BR014
TXN004040,M58773,978-1-05-068098-5,2025-11-03,2025-11-07,BR011
TXN004041,M58822,978-1-4294-1429-6,2025-12-31,2026-01-16,BR009
TXN004042,M62620,978-0-545-49480-9,2025-09-15,2025-09-19,BR002
TXN004043,M79578,978-1-00-004004-3,2025-04-10,,BR009
TXN004044,M50541,978-1-58263-128-8,2026-03-13,2026-03-14,BR014
TXN004045,M15581,978-0-535-23736-2,2025-09-25,2025-10-25,BR010
TXN004046,M75251,978-0-508-10563-6,2025-05-26,2025-06-06,BR008
TXN004047,M78259,978-0-236-41224-2,2025-10-17,2025-11-14,BR011
TXN004048,M62336,978-1-301-36749-8,2025-01-12,2025-01-17,BR010
TXN004049,M38535,978-0-550-21306-8,2024-07-20,2024-08-12,BR002
TXN004050,M67162,978-1-374-90607-5,2025-11-27,2025-11-28,BR002
TXN004051,M50060,978-0-373-67850-1,2025-09-24,2025-10-03,BR005
TXN004052,M79716,978-0-525-71509-2,2025-03-25,2025-04-11,BR005
TXN004053,,978-1-70900-633-3,2025-07-14,2025-08-03,BR002
TXN004054,M68525,978-0-06-174136-4,2025-01-07,2025-01-27,BR010
TXN004055,M46396,978-0-694-47353-3,2025-11-03,2025-11-20,BR002
TXN004056,M36104,978-0-466-52174-5,2025-01-28,,BR001
TXN004057,M66621,978-0-05-486874-0,2025-09-11,2025-09-17,  BR012 
TXN004058,M10279,978-0-544-53451-3,2025-01-15,2025-01-21,BR015
TXN004059,M80679,978-1-02-622478-6,09/03/2024,2024-09-07,  BR007 
TXN004060,M10504,978-1-4896-9108-8,2025-12-05,2025-12-14,BR006
TXN004061,M42017,978-1-923613-37-9,2024-10-27,2024-11-26,BR009
TXN004062,M56567,978-0-555-57277-1,2025-11-06,2025-12-02,BR015
TXN004063,M90733,978-1-5418-2771-4,2026-04-22,2026-04-24,BR013
TXN004064,M69126,978-1-69466-049-7,2026-02-14,2026-03-11,BR003
TXN004065,M67166,978-1-5298-8322-0,2026-04-01,2026-04-30,BR003
TXN004066,M37106,978-1-72520-235-1,2024-11-13,2024-12-05,BR010
TXN004067,M36718,978-1-9841-4202-3,2025-10-01,2025-10-04,BR007
TXN004068,M76277,978-1-61498-282-1,2026-05-24,2026-06-11,BR015
TXN004069,M62755,978-1-897453-71-1,2025-02-19,2025-03-09,BR002
TXN004070,M49938,978-0-415-14888-7,20/08/2025,2025-08-27,BR001
TXN004071,M30323,978-1-04-938620-1,2026-03-01,2026-03-24,BR004
TXN004072,M89793,978-0-7698-7622-1,2025-08-03,2025-08-11,BR014
TXN004073,M55787,978-1-70885-506-2,2024-11-04,2024-12-02,  BR012 
TXN004074,M18296,978-1-132-39456-4,2025-02-25,2025-03-21,BR012
TXN004075,M12593,978-1-83517-983-3,2025-11-28,2025-12-19,BR008
TXN004076,M15694,978-1-68467-678-1,2025-02-12,2025-02-13,BR014
TXN004077,M93205,978-1-354-10577-1,03/01/2025,2025-03-22,BR009
TXN004078,M44917,978-1-199-75817-0,2026-04-09,2026-04-29,BR010
TXN004079,M68273,978-0-7148-7271-1,2025-09-16,2025-10-09,BR008
TXN004080,,978-1-64785-625-0,2025-08-23,2025-09-10,BR007
TXN004081,M94312,978-1-86043-566-9,2025-05-30,2025-06-05,BR006
TXN004082,M98546,,2026-03-02,2026-03-07,BR012
TXN004083,M61221,978-0-640-98058-0,2026-01-05,2026-01-11,BR009
TXN004084,M90168,978-0-09-166595-1,2026-06-17,,BR014
TXN004085,M52424,978-1-62623-596-0,2026-06-18,2026-07-07,BR010
TXN004086,M31300,978-1-5313-2593-0,03/16/2026,2026-03-30,BR010
TXN004087,M92349,978-0-369-64804-4,02/25/2026,2026-03-02,BR012
TXN004088,M85934,978-1-82911-467-3,2025-08-27,2025-09-12,BR008
TXN004089,M28706,978-0-213-59618-7,2025-04-03,2025-04-13,BR007
TXN004090,M18248,978-0-923898-62-5,20/04/2026,2026-04-21,BR010
TXN004091,M83719,,2026-06-21,2026-07-01,BR013
TXN004092,M99915,978-1-971823-60-7,2025-11-10,2025-11-30,BR009
TXN004093,M84839,978-1-63628-144-5,2024-09-05,2024-09-12,BR002
TXN004094,M89726,978-0-02-849760-0,2025-11-02,2025-11-10,BR002
TXN004095,M47876,978-0-07-218877-6,2025-09-02,2025-09-15,BR011
TXN004096,M86221,978-1-64505-810-6,09/20/2024,2024-09-30,BR002
TXN004097,M86582,978-1-4420-0629-4,2026-01-06,2026-02-01,BR005
TXN004098,M89289,978-1-244-10667-3,2026-02-16,2026-02-17,BR013
TXN004099,,978-0-86125-904-5,2024-11-02,2024-11-04,BR014
TXN004100,M31499,978-1-956919-22-6,2025-07-31,2025-08-10,BR001
TXN004101,M82466,978-1-939982-45-2,2026-01-27,2026-02-02,BR001
TXN004102,M45462,978-1-4721-3074-7,2025-08-10,2025-09-04,BR006
TXN004103,M39024,,2025-04-03,2025-04-21,BR015
TXN004104,M34897,978-1-72099-934-8,2025-09-12,2025-10-04,BR006
TXN004105,M80891,978-1-370-39190-5,2026-06-15,2026-07-12,BR012
TXN004106,M23891,978-1-68939-770-4,2026-01-24,2026-01-29,BR014
TXN004107,M68599,978-1-07-482175-3,2025-09-02,,BR001
TXN004108,M16019,978-1-145-49836-5,23/03/2025,2025-03-27,BR013
TXN004109,M87617,978-1-60880-418-4,2026-06-08,2026-06-09,BR006
TXN004110,M56849,978-1-69749-956-8,2025-06-19,2025-07-08,BR009
TXN004111,M35111,978-0-7804-9876-1,2025-12-20,2025-12-30,BR011
TXN004112,M66622,978-0-587-99684-2,2025-11-18,2025-12-18,BR009
TXN004113,M12556,978-1-283-94764-0,2025-08-30,2025-09-28,BR008
TXN004114,M94245,978-1-890250-39-3,2026-03-10,2026-03-17,BR002
TXN004115,M66063,978-1-65023-741-1,2026-04-08,2026-05-08,BR001
TXN004116,M48748,978-1-76947-576-6,2025-04-29,2025-05-01,BR003
TXN004117,M61563,978-0-914390-70-1,2026-03-05,2026-04-04,BR007
TXN004118,M62542,978-1-75816-602-6,2024-09-18,2024-09-20,BR003
TXN004119,M59522,978-0-7272-2397-5,2025-03-30,2025-04-11,BR002
TXN004120,M90121,978-1-939416-67-4,2025-08-15,2025-08-29,BR003
TXN004121,M33364,978-1-68362-536-0,2025-11-02,2025-11-13,BR002
TXN004122,M40921,978-1-4085-8588-7,2024-12-31,2025-01-09,BR008
TXN004123,M75392,978-0-8246-3061-4,2024-07-20,2024-08-11,BR005
TXN004124,M52687,978-0-693-35895-4,2026-04-08,2026-04-14,BR010
TXN004125,M22633,978-0-400-49388-6,2026-03-14,2026-03-15,BR009
TXN004126,M74107,978-1-188-39774-8,2025-10-14,2025-10-26,BR005
TXN004127,M38594,978-1-62073-478-0,2025-06-28,,  BR001 
TXN004128,,978-0-920567-75-3,2024-09-28,2024-10-01,BR002
TXN004129,M71905,978-0-231-17753-5,2024-07-07,2024-07-23,BR011
TXN004130,M30585,978-0-622-11732-4,2025-12-02,2025-12-26,BR009
TXN004131,M42293,978-1-4051-5567-0,2025-03-15,2025-03-26,BR006
TXN004132,M82632,978-1-77767-555-4,2024-08-25,2024-08-31,BR010
TXN004133,M99295,978-1-916795-41-9,2024-10-08,2024-10-12,BR012
TXN004134,M63225,978-1-01-467093-9,2026-05-05,2026-05-25,BR006
TXN004135,M21014,978-1-5231-4913-1,01/08/2026,2026-01-25,BR006
TXN004136,M93457,,2025-01-05,2025-01-14,BR005
TXN004137,M68751,978-0-00-305661-7,2026-06-25,2026-07-07,BR008
TXN004138,M93706,978-1-129-43985-8,2025-11-29,2025-12-16,BR005
TXN004139,,978-0-944101-04-9,2025-04-06,2025-04-16,BR002
TXN004140,M84852,978-1-58963-595-1,2024-09-18,2024-10-08,BR005
TXN004141,M36630,,2026-05-26,2026-06-13,BR004
TXN004142,M13969,978-0-617-68802-0,2025-06-08,2025-06-11,BR009
TXN004143,M18997,978-1-391-28788-1,2025-11-26,2025-12-26,BR014
TXN004144,M88757,978-0-202-62693-2,2025-09-12,,BR015
TXN004145,M72185,978-1-03-824073-6,2026-04-04,2026-04-07,BR013
TXN004146,M56219,978-1-4054-5866-5,2025-08-15,2025-08-16,BR009
TXN004147,M47387,978-1-05-211203-3,2026-05-08,2026-05-11,BR003
TXN004148,M51085,978-1-101-02760-8,2025-10-25,2025-11-05,BR012
TXN004149,M96624,978-0-214-63947-0,2024-11-23,2024-12-19,BR012
TXN004150,M77090,978-1-70515-578-3,06/13/2025,2025-06-25,BR010
TXN004151,M65686,978-0-03-322855-8,2025-08-18,2025-08-31,BR005
TXN004152,M75085,978-1-83690-303-1,2025-07-09,2025-08-08,BR008
TXN004153,M31310,978-0-600-01101-9,2025-12-09,2025-12-19,BR010
TXN004154,M39423,978-1-239-17033-7,2025-09-05,2025-09-24,BR003
TXN004155,M43679,978-0-389-55465-3,2024-08-31,2024-09-11,BR005
TXN004156,M16902,978-0-07-321665-2,2025-12-17,2026-01-09,BR010
TXN004157,M14840,978-0-577-12918-2,2025-12-19,2026-01-04,BR010
TXN004158,,978-0-636-21051-6,2026-04-12,2026-05-12,BR015
TXN004159,M99621,978-0-460-56876-0,2025-07-21,2025-08-08,BR002
TXN004160,M87915,978-0-261-34097-8,2026-03-28,2026-04-03,BR005
TXN004161,M95269,978-0-542-04123-5,2024-09-20,2024-10-15,BR012
TXN004162,M77725,978-0-07-856227-3,2025-07-12,2025-07-18,BR010
TXN004163,M83536,978-1-55156-419-7,2025-10-03,2025-10-19,BR014
TXN004164,M53069,978-1-368-05373-0,2025-10-27,2025-11-01,BR006
TXN004165,M77936,978-1-294-36109-1,2026-03-17,2026-03-20,BR001
TXN004166,M67816,978-1-168-09564-0,2025-11-09,2025-12-01,BR012
TXN004167,M96844,978-0-601-66299-9,2024-09-25,2024-10-12,BR014
TXN004168,M80837,978-0-8397-8301-5,2024-12-15,2025-01-13,BR015
TXN004169,M20741,978-1-901639-94-0,2026-02-02,2026-02-12,BR013
TXN004170,M44431,978-0-7711-9918-9,2025-09-18,2025-10-18,  BR013 
TXN004171,M37015,978-0-529-86707-0,02/04/2026,2026-04-19,BR009
TXN004172,M23737,978-1-958264-18-8,2026-05-15,,BR011
TXN004173,M79227,978-0-9933025-5-8,2024-11-29,2024-12-24,BR014
TXN004174,M20736,978-0-300-16183-0,2024-09-06,2024-09-09,BR008
TXN004175,M46058,978-1-921268-48-9,2024-12-18,,BR010
TXN004176,M12970,978-0-373-14217-0,2025-01-17,2025-02-13,BR011
TXN004177,M23810,978-1-345-65123-2,03/10/2025,2025-10-08,BR001
TXN004178,M83436,978-1-4545-9566-3,05/19/2025,2025-06-15,BR010
TXN004179,M58977,978-1-9745-9793-2,2025-11-01,2025-11-26,BR012
TXN004180,M12708,978-1-76042-939-3,2026-04-03,,BR012
TXN004181,M97678,978-0-900185-13-7,2026-01-08,2026-02-01,BR011
TXN004182,M25930,978-0-00-307620-2,13/10/2024,2024-10-14,BR013
TXN004183,M42587,978-1-06-302282-6,2025-07-02,2025-07-18,BR003
TXN004184,M50288,978-1-05-166545-5,2026-01-15,2026-02-08,BR006
TXN004185,M65914,,2025-04-30,2025-05-11,BR001
TXN004186,M80125,978-1-5470-1897-0,2024-12-26,2025-01-05,BR012
TXN004187,M52957,978-0-552-51050-9,2025-07-07,2025-07-22,BR005
TXN004188,M37077,978-0-501-01626-7,2026-01-06,2026-02-01,BR015
TXN004189,M79590,978-0-19-558979-5,2025-09-23,2025-10-23,BR013
TXN004190,M67654,978-1-72007-342-0,2024-07-29,2024-08-11,BR009
TXN004191,M84494,978-1-360-38917-2,2025-07-09,2025-07-11,BR004
TXN004192,M10932,978-1-268-66508-8,2024-08-19,2024-09-13,BR006
TXN004193,M66387,978-0-9749950-7-6,05/11/2025,2025-11-08,  BR008 
TXN004194,M95283,978-0-916573-76-8,02/11/2024,2024-11-21,BR014
TXN004195,M73877,978-1-399-81274-0,2025-12-20,2025-12-24,BR006
TXN004196,M23272,978-0-7407-1732-1,02/27/2026,2026-03-19,BR007
TXN004197,M15582,978-0-9546887-3-8,2026-05-16,2026-06-01,BR015
TXN004198,M33817,978-1-03-816649-4,2024-11-09,2024-12-04,BR009
TXN004199,M95217,978-1-923226-02-9,2024-08-08,2024-08-18,BR006
TXN004200,M33211,978-0-03-264564-6,2025-01-22,2025-01-25,BR013
TXN004201,M99516,978-1-278-28274-9,2025-01-30,2025-02-22,BR015
TXN004202,M70532,978-0-314-54615-9,2026-02-15,2026-02-26,BR011
TXN004203,M80177,978-1-05-504922-0,2024-12-21,2024-12-23,BR007
TXN004204,M58929,978-1-9731-1219-8,2025-02-17,2025-03-07,BR004
TXN004205,M10160,978-1-163-21119-9,2025-09-14,2025-09-30,BR001
TXN004206,M65010,978-1-5361-7061-0,2025-07-11,2025-08-08,BR015
TXN004207,M23428,978-1-297-39889-6,2026-04-01,2026-04-05,BR011
TXN004208,M79319,978-0-301-09567-7,2025-08-14,2025-08-21,BR010
TXN004209,M12832,978-0-07-321665-2,2025-04-29,,BR013
TXN004210,M74919,978-1-07-813847-5,2025-01-02,2025-02-01,BR011
TXN004211,M10471,978-1-06-417692-4,2025-03-15,2025-04-12,BR009
TXN004212,M46466,978-0-213-05428-1,2024-09-19,2024-10-17,BR008
TXN004213,M51930,978-0-450-59982-8,2026-01-05,2026-01-13,BR002
TXN004214,M53076,978-1-203-51919-3,2026-02-05,2026-02-09,BR003
TXN004215,M69442,978-1-331-16772-3,2026-06-10,2026-06-24,BR001
TXN004216,M82456,978-1-58598-831-0,2025-10-31,2025-11-13,  BR013 
TXN004217,M45519,978-0-579-05072-9,2025-03-06,2025-03-13,  BR004 
TXN004218,M87417,978-1-261-51070-5,2025-09-27,,BR015
TXN004219,M74673,978-1-354-40789-9,2024-07-12,2024-07-24,BR008
TXN004220,M77104,978-0-7962-4096-5,2025-11-26,2025-12-21,BR004
TXN004221,M72245,978-1-63493-396-4,2026-03-24,2026-03-25,BR002
TXN004222,M89304,,2024-11-13,2024-11-25,BR015
TXN004223,M35297,978-0-7686-1273-8,2025-01-31,2025-02-05,BR001
TXN004224,M61891,978-0-629-42066-3,2024-10-05,2024-10-07,BR013
TXN004225,M44336,978-1-950050-70-3,2026-01-10,2026-02-08,BR014
TXN004226,M21140,978-1-173-56316-5,2025-06-29,2025-06-30,BR008
TXN004227,M45196,978-0-07-522459-4,2025-11-28,,BR001
TXN004228,M74847,978-0-537-80189-9,2025-07-29,2025-08-04,BR002
TXN004229,M45484,978-1-238-39728-5,2026-01-22,2026-01-25,BR014
TXN004230,M17798,978-0-295-21797-0,2026-02-26,2026-03-28,BR002
TXN004231,M28932,978-0-577-20441-4,2026-06-19,2026-06-20,BR009
TXN004232,M86989,978-1-76497-378-6,2026-03-14,2026-03-27,BR008
TXN004233,M43522,978-0-356-57480-6,2026-01-25,2026-01-31,BR007
TXN004234,M58915,978-1-5310-8124-9,2024-12-21,2024-12-26,BR014
TXN004235,M34316,978-0-19-185488-0,2025-06-24,2025-07-15,BR014
TXN004236,M98270,978-0-11-202913-7,2025-01-17,2025-02-13,BR002
TXN004237,M91508,978-1-918727-42-5,2025-01-04,2025-01-18,BR005
TXN004238,M23004,978-0-926322-39-4,2024-12-10,2024-12-15,BR001
TXN004239,M81585,978-0-16-704502-1,2026-04-11,2026-04-16,BR001
TXN004240,M14606,,2024-08-12,2024-08-20,BR006
TXN004241,M61239,978-0-11-213807-5,2025-03-06,2025-03-25,BR012
TXN004242,M57237,978-1-7341591-0-3,2025-10-30,,BR010
TXN004243,M54428,978-0-946654-97-0,2025-08-23,,BR006
TXN004244,M22554,978-1-185-79064-1,2025-02-27,2025-03-18,BR006
TXN004245,M11615,,2026-02-09,2026-02-24,BR008
TXN004246,M21727,978-1-969155-79-6,2024-09-04,2024-09-10,BR011
TXN004247,,978-0-7698-7622-1,2024-12-10,2024-12-12,BR014
TXN004248,M76757,978-0-580-08514-7,2024-12-26,2024-12-31,BR011
TXN004249,M34331,978-0-05-580002-2,2025-03-10,2025-04-02,BR006
TXN004250,M46612,978-1-70900-633-3,2024-09-22,2024-09-28,BR008
TXN004251,M81717,978-0-238-78003-5,2025-04-24,2025-05-09,BR008
TXN004252,M43663,978-1-894332-76-7,2024-10-27,2024-11-01,BR001
TXN004253,M39567,978-1-9992012-3-4,2024-10-26,2024-11-24,BR014
TXN004254,M27268,978-1-4651-2418-0,2024-08-28,2024-08-29,BR002
TXN004255,M28883,978-0-8298-0365-5,2026-04-03,2026-04-28,BR015
TXN004256,M20784,978-1-160-60715-5,2026-03-18,2026-04-11,BR010
TXN004257,M68468,978-1-964549-59-0,2025-09-21,2025-10-11,BR015
TXN004258,M12962,978-0-541-59709-2,05/08/2026,2026-05-20,BR007
TXN004259,M51393,978-1-4721-9705-4,2025-06-20,2025-07-11,  BR008 
TXN004260,M71029,978-1-182-65337-6,2025-05-01,2025-05-23,BR012
TXN004261,M27555,978-0-662-80812-1,2025-03-26,2025-04-14,BR014
TXN004262,M80785,978-1-4280-5376-2,2025-01-26,2025-01-30,BR001
TXN004263,M85362,978-0-18-799384-5,2024-11-05,2024-12-05,BR015
TXN004264,M21916,978-0-9639949-5-0,05/09/2024,2024-09-30,BR009
TXN004265,M47425,978-1-5335-3597-9,2026-05-27,2026-06-12,BR015
TXN004266,M82876,978-1-60172-628-5,07/06/2024,2024-07-13,BR011
TXN004267,M70766,978-1-56693-801-3,2024-08-08,,BR015
TXN004268,M78880,978-1-264-68551-6,2024-10-27,,  BR005 
TXN004269,M40241,978-1-58924-418-4,2025-07-10,2025-07-14,BR002
TXN004270,M84958,,2026-05-21,2026-06-09,BR005
TXN004271,M27121,978-0-438-84302-8,2026-02-21,,BR001
TXN004272,M84878,978-0-86690-625-8,2025-01-11,2025-02-09,BR015
TXN004273,M36424,978-1-883619-68-8,2025-05-30,2025-06-10,BR014
TXN004274,M40207,978-0-574-88399-5,2026-01-17,2026-02-01,BR009
TXN004275,M15121,978-0-341-41115-4,2025-04-01,2025-04-18,BR004
TXN004276,M63768,978-0-625-02308-0,2025-01-23,2025-02-20,BR003
TXN004277,M11275,978-0-348-45871-8,2025-10-08,2025-10-24,BR004
TXN004278,M99957,978-0-943535-37-1,2025-03-03,,BR014
TXN004279,M53103,,2026-02-17,2026-02-18,BR004
TXN004280,M17990,,2025-04-10,2025-04-18,BR009
TXN004281,M48232,978-0-422-93554-8,2026-02-25,2026-03-01,BR008
TXN004282,M90240,,2024-10-01,2024-10-26,BR009
TXN004283,M84465,978-1-84468-341-3,2026-01-03,2026-01-29,BR005
TXN004284,M10347,,2024-12-26,2025-01-08,BR014
TXN004285,M84411,978-0-286-34255-1,2025-12-11,2026-01-02,BR014
TXN004286,M74811,978-1-00-984164-1,2024-08-01,2024-08-23,BR012
TXN004287,M79721,978-0-440-70806-3,2026-03-16,2026-04-08,BR012
TXN004288,M90973,,2024-09-14,2024-10-08,BR001
TXN004289,M54150,978-0-687-39774-7,2025-01-14,2025-02-01,BR014
TXN004290,M65739,978-0-656-04500-6,2026-05-06,2026-05-08,BR007
TXN004291,M13022,978-0-7020-9819-2,2025-04-01,2025-04-09,BR009
TXN004292,M42642,978-0-7226-0164-8,2026-05-02,2026-05-17,BR012
TXN004293,M20811,978-1-5193-7849-1,2026-06-15,,BR015
TXN004294,M22119,978-1-367-91207-6,05/04/2026,2026-04-14,BR011
TXN004295,M53217,978-1-4015-7746-9,2025-08-27,2025-08-28,BR013
TXN004296,M34787,978-1-187-02621-2,2024-07-19,2024-07-30,BR002
TXN004297,M41348,978-1-05-133793-2,2024-10-04,2024-10-17,BR001
TXN004298,M85334,978-0-9831043-8-4,2025-08-15,2025-09-07,BR005
TXN004299,M45826,978-1-952121-56-2,2026-03-07,2026-03-09,BR008
TXN004300,M22516,978-1-5418-1563-6,2025-07-19,2025-08-12,BR005
TXN004301,M12101,978-0-04-584089-2,2025-07-06,,BR015
TXN004302,M76452,978-1-314-62491-5,2025-08-31,2025-09-15,BR011
TXN004303,M88179,978-1-4686-2728-2,06/09/2025,2025-10-05,BR001
TXN004304,M61259,978-1-283-94764-0,2025-03-17,2025-03-20,BR006
TXN004305,M75127,978-0-514-59920-7,2025-10-31,2025-11-08,BR015
TXN004306,M56990,978-0-06-260423-1,12/09/2025,2026-01-08,BR007
TXN004307,M39133,978-1-4965-9905-6,2025-01-19,,BR001
TXN004308,M21428,978-1-4494-8562-7,2025-09-07,2025-09-12,  BR013 
TXN004309,M82307,978-0-03-342342-7,10/10/2024,2024-10-24,BR009
TXN004310,M19102,978-1-78082-649-3,2025-01-31,2025-02-10,BR006
TXN004311,M97236,978-0-600-01101-9,2026-03-07,2026-03-09,  BR002 
TXN004312,M70902,978-0-333-73125-3,2025-10-24,2025-11-07,BR001
TXN004313,M13084,978-1-69523-668-4,2026-01-09,2026-01-14,BR009
TXN004314,M70067,978-1-82806-479-5,2025-01-27,2025-02-26,  BR012 
TXN004315,M33039,978-0-9515109-2-6,2024-12-30,2025-01-29,BR010
TXN004316,M92201,978-1-85142-025-4,2026-03-01,2026-03-22,BR002
TXN004317,M44667,978-1-75816-602-6,2026-06-24,2026-07-08,BR001
TXN004318,M67045,978-1-55942-824-8,2025-11-08,2025-12-02,BR014
TXN004319,M43888,978-0-7985-5241-7,2025-05-23,2025-05-29,BR015
TXN004320,M28917,978-1-85713-399-8,2025-03-20,2025-03-30,BR004
TXN004321,M60176,978-0-636-89702-1,2024-12-15,2024-12-26,BR002
TXN004322,M41011,,2025-01-03,2025-01-29,BR008
TXN004323,M92040,978-1-5449-2054-2,2024-07-01,2024-07-10,BR008
TXN004324,M40785,978-1-58466-486-4,2025-01-08,2025-01-22,BR002
TXN004325,M80091,978-0-223-79006-3,2025-04-06,2025-04-28,BR013
TXN004326,M26543,978-1-86652-548-7,2024-09-11,2024-09-12,BR007
TXN004327,M76766,978-0-08-824035-2,2025-01-23,2025-02-22,BR012
TXN004328,M56017,978-1-256-76112-9,2025-01-05,2025-01-14,BR003
TXN004329,M20038,978-0-7615-0011-7,2025-05-03,2025-05-31,BR015
TXN004330,M81536,978-0-87260-013-3,2026-02-05,2026-02-21,BR013
TXN004331,M71221,978-1-244-67046-4,2025-06-19,,BR010
TXN004332,M37222,978-1-5001-7012-7,2025-07-12,2025-07-16,BR007
TXN004333,M76880,978-0-9766105-4-0,2026-02-03,2026-02-08,BR008
TXN004334,M26456,978-0-527-87304-2,2025-12-22,2025-12-24,BR013
TXN004335,M50270,978-1-215-31936-1,2024-10-24,2024-10-28,BR009
TXN004336,M29767,978-1-01-385500-9,2024-10-06,2024-10-30,BR014
TXN004337,M56698,978-0-241-39369-7,2026-04-09,2026-04-10,BR010
TXN004338,M62385,978-0-640-34398-9,2026-01-03,2026-01-30,BR013
TXN004339,M21526,978-0-7702-8519-7,2025-07-25,2025-08-10,BR011
TXN004340,M35633,978-1-65198-253-2,2026-02-02,2026-02-10,BR009
TXN004341,M10330,978-0-903979-97-9,2025-02-02,2025-02-13,BR004
TXN004342,M98757,978-0-02-151675-9,2025-02-17,2025-03-06,BR009
TXN004343,M33431,978-0-202-54616-2,2024-07-12,2024-08-07,BR009
TXN004344,M65020,978-1-56816-784-8,2025-08-13,2025-09-07,BR007
TXN004345,M12396,978-1-57293-417-7,2024-12-14,2024-12-16,BR014
TXN004346,M33821,978-1-896300-93-1,18/07/2024,2024-08-11,BR005
TXN004347,M46564,978-1-250-73305-4,2024-12-21,2024-12-25,BR004
TXN004348,M62618,978-1-03-638396-1,2024-08-29,,  BR007 
TXN004349,M41420,978-0-544-92683-7,2026-05-09,2026-06-06,BR012
TXN004350,M76222,978-0-435-19066-8,2025-01-30,2025-02-22,BR004
TXN004351,M36429,978-0-17-883643-4,2024-08-24,2024-09-13,BR009
TXN004352,M89218,978-0-552-16674-4,2026-05-17,,BR002
TXN004353,M46178,,2024-09-09,2024-10-09,BR001
TXN004354,M72238,978-1-76610-089-0,01/18/2026,2026-02-03,BR002
TXN004355,M22963,978-0-636-59050-2,25/11/2025,2025-12-09,  BR013 
TXN004356,M15975,978-1-66418-775-7,2025-09-24,2025-10-07,BR015
TXN004357,M30393,978-0-524-83196-0,2025-06-29,2025-07-24,BR011
TXN004358,M16675,978-1-353-05970-9,2025-01-06,2025-01-16,BR002
TXN004359,M93379,978-0-247-08101-7,2024-12-06,2025-01-05,BR006
TXN004360,M11235,978-1-4294-4401-9,2024-12-03,2024-12-14,BR004
TXN004361,M39288,978-1-180-51371-9,2025-06-19,2025-07-05,BR012
TXN004362,M31819,978-1-58766-949-1,2026-04-15,2026-05-01,BR009
TXN004363,M28035,978-0-412-80447-2,2024-10-04,,BR013
TXN004364,M39713,978-0-455-73562-7,2026-01-19,2026-02-06,BR002
TXN004365,M77106,978-1-78889-221-6,2025-05-18,2025-06-16,BR014
TXN004366,M36581,978-1-4372-1326-3,2024-09-27,2024-10-06,BR011
TXN004367,M73061,978-0-16-361128-2,2025-03-21,2025-04-01,BR009
TXN004368,M39712,,2026-03-03,2026-03-31,BR015
TXN004369,M23899,978-1-346-70656-6,2024-10-27,2024-11-14,BR003
TXN004370,M11956,978-0-16-434241-3,2024-09-22,2024-10-07,BR006
TXN004371,M75601,,06/27/2026,2026-07-19,BR003
TXN004372,M48425,978-1-4731-5847-4,2026-06-09,2026-06-15,  BR004 
TXN004373,M31268,978-0-487-06827-4,2026-06-22,2026-07-18,BR007
TXN004374,M60390,978-0-550-78688-3,2024-07-01,2024-07-16,BR009
TXN004375,M44023,978-0-05-221442-6,2024-11-25,2024-12-10,BR001
TXN004376,M99422,978-0-07-522459-4,2025-07-20,2025-07-24,BR007
TXN004377,M42231,978-0-525-65995-2,2024-11-30,2024-12-29,BR012
TXN004378,M28617,978-1-75949-299-5,2026-01-04,2026-01-18,BR012
TXN004379,M49084,978-1-119-92551-4,11/12/2024,,BR002
TXN004380,M11264,978-1-232-66000-2,2025-06-12,2025-07-09,BR001
TXN004381,M95036,978-0-656-04500-6,2024-11-08,2024-11-18,BR015
TXN004382,M37771,978-0-14-950136-1,2026-06-12,2026-06-20,BR010
TXN004383,M85744,978-1-255-56183-6,2026-03-17,2026-03-20,BR014
TXN004384,M38887,,2026-04-28,2026-05-22,BR005
TXN004385,M65716,978-0-615-81487-2,2024-07-31,,BR014
TXN004386,M39967,,2025-02-02,2025-02-05,BR002
TXN004387,M59421,978-0-525-65995-2,2024-08-19,2024-09-06,BR013
TXN004388,M60873,978-0-7156-0338-3,2025-06-18,2025-06-26,BR012
TXN004389,M97522,978-1-01-315350-1,2024-12-05,2024-12-08,BR004
TXN004390,M22251,,2025-06-14,2025-07-13,BR001
TXN004391,M46193,978-0-667-00599-0,20/05/2026,2026-05-25,BR005
TXN004392,M74301,978-1-08-397317-7,2024-08-06,2024-08-10,BR013
TXN004393,M51950,978-0-420-94207-4,10/05/2025,2025-06-04,BR006
TXN004394,M24570,978-0-8468-9500-8,2024-10-25,2024-11-10,BR015
TXN004395,M53190,978-0-7523-3438-7,2025-09-08,2025-10-03,BR004
TXN004396,M83765,978-0-329-71674-5,2026-05-06,2026-05-11,BR006
TXN004397,M59332,978-0-486-28902-1,2025-08-11,2025-08-31,BR013
TXN004398,M70536,978-0-01-754541-1,2025-10-01,2025-10-27,BR001
TXN004399,M48367,978-1-70848-868-0,2026-04-20,2026-05-15,BR013
TXN004400,M70630,978-1-06-324241-5,2026-05-16,,BR006
TXN004401,M23336,,2024-11-30,,BR004
